Product,Category,Price_Now,Price_Before,Discounts %,Stock,Rating,Voters,Qualification %
"Dell Latitude 7430 Laptop - 14"" FHD AG 300-nits Touch Display - Intel Core i7-1270P 12-Core (12th Gen) - 32GB RAM - 256GB SSD - 5 Years ProSupport - Win11 pro",DELL,1795.0,1832.5,2.0,Solo queda(n) 18 en stock,3.1,712.0,62.0
"Portátil Dell Latitude 7480, pantalla FHD de 14 pulgadas, Intel Core i5-6300U de hasta 3 GHz, 32 GB de RAM, 512 GB SSD, HDMI, DisplayPort a través de USB-C, lector de tarjetas, Wi-Fi, Bluetooth, Windows 10 Pro (renovado)",DELL,297.9,334.9,11.0,Solo queda(n) 1 en stock,5.0,6.0,100.0
"Lenovo ThinkPad E14 Gen 2 14"" FHD IPS (16 GB de RAM, SSD de 512 GB, AMD Ryzen 5-4500U (Beat i7-1165G7)) Laptop de negocios, batería larga, antirreflejos, tipo C (DP y carga), cámara web, Win 10 ,  Win 11 Pro",LENOVO,769.98,784.8,1.9,Con stock completo,4.8,11.0,96.0
"Gateway [Windows 11] Computadora portátil FHD Ultra Slim de 15.6 pulgadas, Quad-Core AMD Ryzen 7 3700U hasta 4.0 GHz (Beat i7-8565U), 8 GB DDR4 RAM, SSD de 512 GB, escáner de huellas dactilares, HDMI, tipo C, unidad flash de 64 GB, gris",GATEWAY,459.0,499.9,8.2,Solo queda(n) 1 en stock,3.9,31.0,78.0
"Lenovo Ultrabook FHD de carbono de 14 pulgadas (400 nits) con procesador Intel i7-10510U de 10ª generación de hasta 4.90 GHz, 1 TB PCIe SSD, 16 GB de RAM y Windows 10 Pro",LENOVO,1179.0,1233.2,4.4,Solo queda(n) 1 en stock,4.6,118.0,92.0
"SAMSUNG Electronics Chromebook 4 (modelo 2021 sin ranura SD) Intel UHD Graphics 600 de 11.6 pulgadas, procesador Intel Celeron N4020, 4GB, 16GB- Wi-Fi - Platino (XE310XBA-KD1US), plata",SAMSUNG,114.47,141.8,19.3,Solo queda(n) 6 en stock,3.3,4.0,66.0
"HP Chromebook 2022 HD de 11.6 pulgadas para laptop de negocios y estudiantes, procesador Intel Celeron N3350, 4 GB de RAM, 160 GB de almacenamiento (32 GB eMMc+128 GB MicroSD), gráficos Intel HD, cámara web HD, gris, Chrome OS",HP,169.0,183.7,8.0,Con stock completo,4.3,66.0,86.0
"Acer Aspire 3 Laptop, pantalla IPS Full HD de 17.3 pulgadas, Intel Core i5-1135G7 de 11ª generación (Beats i7-1065G7), gráficos Intel Iris Xe, diseño compacto, batería de larga duración, 20 GB de RAM, 1 TB SSD, Windows 11",ACER,699.0,728.7,4.1,Solo queda(n) 20 en stock,4.3,19.0,86.0
"Dell Latitude 5490 Business 7th Gen Laptop PC (Intel Core i5-7300U, 8GB Ram, 256GB SSD, Cámara, WIFI, Bluetooth) Win 10 Pro (Reacondicionado certificado)",DELL,199.0,222.3,10.5,Con stock completo,4.3,29.0,86.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,572.9,5.9,Solo queda(n) 1 en stock,4.3,50.0,86.0
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",LENOVO,219.0,238.7,8.2,Con stock completo,4.0,29.0,80.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,415.3,8.5,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Laptop HP 2020 HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, 4 GB DDR4, 64 GB de almacenamiento eMMC, WiFi 5, cámara web, HDMI, Windows 10 S , Accesorios legendarios (compatible con Google Classroom o Zoom) (oro rosa)",HP,319.99,364.9,12.3,Con stock completo,4.5,2587.0,90.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,447.3,6.1,Con stock completo,3.8,37.0,76.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,570.9,5.6,Solo queda(n) 1 en stock,4.3,50.0,86.0
"HP Envy 17T Laptop i7-1195G7 de 11ª generación, 16 GB de RAM, 512 GB NVMe SSD, 17.3 pulgadas FHD Touch, Thunderbolt 4, Win 11 PRO, WiFi 6, altavoces B&O, USB-A, gráficos Intel Xe, plata, 64 GB Tech Warehouse Flashdrive",HP,1029.0,1060.2,2.9,Solo queda(n) 8 en stock,5.0,3.0,100.0
"Laptop Lenovo Ideapad 5i Pro de 16 pulgadas, pantalla IPS QHD de 2.5 K, Intel Core i5-11300H de 11ª generación (Beats i7-10710U), 8 GB de RAM, SSD de 1 TB, NVIDIA GeForce MX450, KB retroiluminado, cámara IR, Windows 11",LENOVO,659.99,687.8,4.0,Solo queda(n) 3 en stock,4.4,42.0,88.0
"HP Laptop Pavilion x360 2023, pantalla táctil FHD IPS 2 en 1 de 14 pulgadas, Intel Core i5-1235U, 8 GB de RAM, 1 TB SSD, teclado retroiluminado, lector de huellas dactilares, Windows 11 Home, paquete con JAWFOAL",HP,719.99,767.9,6.2,Con stock completo,5.0,2.0,100.0
"Lenovo ThinkPad X1 Carbon Gen 9 portátil, 14.0"" 1920 x 1200, Intel EVO Core i7-1185G7 vPro, IPS Low Blue Light 100% sRGB, Thunderbolt4, Fingerprint, Windows11 Pro con mouse pad (16 GB RAM ,  512 GB PCIe SSD)",LENOVO,1379.99,1419.9,2.8,Solo queda(n) 11 en stock,4.1,18.0,82.0
"Acer Chromebook 315, Intel Celeron N4000, pantalla táctil IPS Full HD de 15.6 pulgadas, LPDDR4 de 4 GB, eMMC de 32 GB, Gigabit WiFi, Google Chrome, CB315-3HT-C296",ACER,266.9,312.6,14.6,Con stock completo,4.5,763.0,90.0
"Lenovo ThinkBook 13s Notebook empresarial con pantalla WQXGA (2560 x 1600) de 11ª generación, procesador i7-1165G7 de 16 GB DDR4, SSD de 512 GB, Thunderbolt 4, WiFi 6, teclado retroiluminado, Intel Evo y Windows 10 Pro",LENOVO,949.0,997.8,4.9,Con stock completo,4.0,24.0,80.0
"Lenovo Yoga - Laptop Intel i5-1135G7 de 15.6 pulgadas, color gris pizarra de 8 GB de RAM, 256 GB de SSD, gráficos Intel Iris Xe",LENOVO,699.99,729.8,4.1,Con stock completo,4.4,60.0,88.0
"ASUS Chromebook C425 Clamshell portátil, pantalla táctil NanoEdge de 4 vías FHD de 14 pulgadas, procesador Intel Core m3-8100Y, 4 GB de RAM, almacenamiento eMMC de 128 GB, KB retroiluminado, plata, Chrome OS, C425TA-AS348FT",ASUS,220.0,268.8,18.2,Solo queda(n) 1 en stock,4.3,53.0,86.0
"Acer Chromebook Spin 311 convertible, HD IPS Touch, procesador MediaTek MT8183, 4GB de RAM, 32GB eMMC, Chrome OS, plateado, CP311-3H-K4S1",ACER,249.0,266.8,6.7,Con stock completo,4.5,664.0,90.0
"2021 más reciente HP ProBook 450 G8 15.6"" IPS FHD 1080p portátil empresarial (Intel Quad-Core i7-1165G7, 32GB RAM, 1TB PCIe SSD) retroiluminado, tipo-C, RJ-45, cámara web, Windows 10 Pro + cable HDMI IST",HP,1089.98,1127.3,3.3,Solo queda(n) 8 en stock,4.3,17.0,86.0
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",BROAGE,349.0,362.3,3.7,Con stock completo,3.5,89.0,70.0
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",LENOVO,219.0,243.5,10.1,Con stock completo,4.0,29.0,80.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,393.6,3.5,Solo queda(n) 13 en stock,4.3,132.0,86.0
"Bmax Laptop de 14 pulgadas, 6 GB de RAM, 256 GB, SSD Windows 10, portátil, 1920 x 1080, Full HD, delgado, tradicional, portátil, expandible, 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,229.99,270.1,14.8,Solo queda(n) 4 en stock,4.3,16.0,86.0
"H P Chromebook Laptop Student Business de 11.6 pulgadas (modelo más reciente 2022), AMDA4-9120C (hasta 2.4 GHz), 4 GB DDR4 RAM, 32 GB eMMC 802.11AC WiFi, Bluetooth 5.0 negro, Chrome OS Nowco Accessories",HP,177.0,223.5,20.8,Solo queda(n) 1 en stock,3.6,4.0,72.0
"HP Chromebook Laptop 14a-na1043cl 14"" diagonal FHD IPS pantalla 1920 x 1080 Intel Celeron N4500 4 GB memoria 64 GB eMMC almacenamiento Chrome OS Mineral Silver (renovado)",HP,154.99,205.7,24.6,Con stock completo,4.4,300.0,88.0
"Computadora portátil HP 17 de alta calidad 2021 17.3 FHD IPS, Intel Quad-Core i5-10210U de 10ª generación (Beat i7-8550U), 12GB de RAM, 1TB HDD, teclado retroiluminado, HDMI, WiFi, cámara web, DVDRW, Windows 10 (renovado)",HP,549.0,592.4,7.3,Con stock completo,3.8,64.0,76.0
"DELL Latitude 7280 Intel Core i7 – 6600U x2 2.6 GHz 16 GB 256 GB SSD 12.5,"" Negro (Refurbished Certificado)",DELL,259.0,304.5,14.9,Con stock completo,4.4,16.0,88.0
"Panasonic Toughbook CF-31 MK5., Plateado, Negro",PANASONIC,624.0,669.7,6.8,Solo queda(n) 8 en stock,3.6,48.0,72.0
"HP 2023 HD IPS Chromebook, procesador Intel Pentium de 4 núcleos de hasta 2.68 GHz, 4 GB de RAM, 64 GB SSD, gráficos Intel 4K, WiFi súper rápido de 6ª generación, Dale Silver, Chrome OS (renovado)",HP,158.5,184.1,13.9,Solo queda(n) 7 en stock,4.1,7.0,82.0
Dell Latitude 7400 7000 Series Core i5-8365U 16GB RAM 256GB PCIe SSD FHD 1080P FPR + cámara IR Windows 10 Professional (renovado),DELL,279.99,303.5,7.8,Con stock completo,4.0,20.0,80.0
"Acer Spin 311-2H Chromebook con pantalla táctil 2 en 1 de 11.6 pulgadas (Intel Celeron N4000, 64GB eMMC, 4GB de RAM, Stylus, cámara web, IPS) Flip Convertible Home & Education Laptop, IST Computers Pen, Chrome OS",ACER,279.99,309.1,9.4,Con stock completo,4.4,405.0,88.0
"GIGABYTE AERO 14 OLED: 14.0"" 16:10 bisel delgado 2.8K QHD+ 2880x1800 90Hz OLED, NVIDIA GForce RTX 4050 GPU 6GB GDDR6, Intel Core i7-13700H, 16GB DDR5 RAM, 1TB SSD, Win11 Home (AERO 14 O) LED BMF-72USBB4SH)",GIGABYTE,1699.0,1728.4,1.7,Con stock completo,3.1,803.0,62.0
"Lenovo Legion 5 - Laptop para juegos, pantalla FHD de 15.6 pulgadas, AMD Ryzen 5 5600H, GeForce RTX 3050Ti, teclado retroiluminado RGB, inalámbrico, DP, HDMI, Windows 11 Home (32 GB de RAM ,  SSD PCIe de 1 TB)",LENOVO,880.0,899.7,2.2,Solo queda(n) 3 en stock,4.8,7.0,96.0
"DELL Latitude, 7185, portátil de 14"", visualización Full-HD, Intel Core i5 – 7300u 2,6 gHz Dual-Core, 8 GB DDR4, 256 GB unidad de estado sólido, 802.11 ac, Bluetooth teclado retroiluminado, Win10Pro (reacondicionado certificado)",DELL,208.99,263.4,20.7,Solo queda(n) 3 en stock,4.0,57.0,80.0
"Bmax Y11Plus - Laptop 2 en 1, pantalla táctil, Quad Core N5100 (hasta 2.8 GHz), 8 GB LPDDR4, 256 GB SATA SSD de 11.6 pulgadas FHD (1920 x 1080), convertible de 360 grados, tipo C, Windows 10, HDMI, cuerpo totalmente metálico",BMAX,399.99,447.2,10.6,Con stock completo,3.9,387.0,78.0
"Laptop HP 2020 HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, 4 GB DDR4, 64 GB de almacenamiento eMMC, WiFi 5, cámara web, HDMI, Windows 10 S , Accesorios legendarios (compatible con Google Classroom o Zoom) (oro rosa)",HP,319.99,354.9,9.8,Con stock completo,4.5,2587.0,90.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",RUZAVA,209.99,260.4,19.4,Con stock completo,3.9,6.0,78.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",RUZAVA,209.99,236.8,11.3,Con stock completo,4.8,13.0,96.0
"HP Chromebook Laptop 14a-na1043cl 14"" diagonal FHD IPS pantalla 1920 x 1080 Intel Celeron N4500 4 GB memoria 64 GB eMMC almacenamiento Chrome OS Mineral Silver (renovado)",HP,154.99,169.5,8.6,Con stock completo,4.4,300.0,88.0
"Computadora portátil HP 17 de alta calidad 2021 17.3 FHD IPS, Intel Quad-Core i5-10210U de 10ª generación (Beat i7-8550U), 12GB de RAM, 1TB HDD, teclado retroiluminado, HDMI, WiFi, cámara web, DVDRW, Windows 10 (renovado)",HP,549.0,602.6,8.9,Con stock completo,3.8,64.0,76.0
"DELL Latitude 7280 Intel Core i7 – 6600U x2 2.6 GHz 16 GB 256 GB SSD 12.5,"" Negro (Refurbished Certificado)",DELL,259.0,300.6,13.8,Con stock completo,4.4,16.0,88.0
"Panasonic Toughbook CF-31 MK5., Plateado, Negro",PANASONIC,624.0,649.8,4.0,Solo queda(n) 8 en stock,3.6,48.0,72.0
"HP 2023 HD IPS Chromebook, procesador Intel Pentium de 4 núcleos de hasta 2.68 GHz, 4 GB de RAM, 64 GB SSD, gráficos Intel 4K, WiFi súper rápido de 6ª generación, Dale Silver, Chrome OS (renovado)",HP,158.5,180.2,12.0,Solo queda(n) 7 en stock,4.1,7.0,82.0
Dell Latitude 7400 7000 Series Core i5-8365U 16GB RAM 256GB PCIe SSD FHD 1080P FPR + cámara IR Windows 10 Professional (renovado),DELL,279.99,333.9,16.2,Con stock completo,4.0,20.0,80.0
"Laptop Dell Latitude 3520 de 15.6 pulgadas 60Hz Full HD IPS Business Laptop (Intel i5-1135G7 de 4 núcleos, 16 GB de RAM, 256 GB PCIe SSD, Intel Iris Xe, WiFi 6, BT 5.1, cámara web, HDMI, USB 3.2, Win 11 Pro)",DELL,848.8,886.5,4.2,Solo queda(n) 1 en stock,5.0,4.0,100.0
"Acer Spin 311-2H Chromebook con pantalla táctil 2 en 1 de 11.6 pulgadas (Intel Celeron N4000, 64GB eMMC, 4GB de RAM, Stylus, cámara web, IPS) Flip Convertible Home & Education Laptop, IST Computers Pen, Chrome OS",ACER,279.99,301.3,7.1,Con stock completo,4.4,405.0,88.0
"GIGABYTE AERO 14 OLED: 14.0"" 16:10 bisel delgado 2.8K QHD+ 2880x1800 90Hz OLED, NVIDIA GForce RTX 4050 GPU 6GB GDDR6, Intel Core i7-13700H, 16GB DDR5 RAM, 1TB SSD, Win11 Home (AERO 14 O) LED BMF-72USBB4SH)",GIGABYTE,1699.0,1714.8,0.9,Con stock completo,3.1,734.0,62.0
"Lenovo Legion 5 - Laptop para juegos, pantalla FHD de 15.6 pulgadas, AMD Ryzen 5 5600H, GeForce RTX 3050Ti, teclado retroiluminado RGB, inalámbrico, DP, HDMI, Windows 11 Home (32 GB de RAM ,  SSD PCIe de 1 TB)",LENOVO,880.0,926.7,5.0,Solo queda(n) 3 en stock,4.8,7.0,96.0
"Lenovo IdeaPad Slim 9i 2022 14 pulgadas 4K UHD (3840 x 2160) Portátil con pantalla táctil: Intel Core i7-1195G7 de 16 GB DDR4 de RAM, SSD PCIE de 512 GB, teclado retroiluminado, Windows 11",LENOVO,842.03,885.3,4.9,Con stock completo,3.1,354.0,62.0
"Laptop Dell Inspiron 7000 2 en 1 con pantalla táctil FHD de 13.3 pulgadas, Intel Core i5-1135G7, 8 GB de RAM, SSD PCIe de 512 GB, teclado retroiluminado, gráficos Intel Iris Xe, cámara web HD, MaxxAudio, Windows 11, plateado",DELL,749.0,785.0,4.6,Solo queda(n) 1 en stock,4.0,25.0,80.0
"BROAGE Computadora portátil FHD de 15.6 pulgadas, Intel Quad-Core i5-8250U hasta 3.4 GHz, 8 GB de RAM, SSD de 512 GB, WiFi 5G, Ethernet RJ45, HDMI, USB 3.0, HDMI, cámara web, teclado retroiluminado, plata, Windows 10 Home, trabajo remoto",BROAGE,349.0,398.2,12.4,Con stock completo,3.5,89.0,70.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Red",RUZAVA,209.99,248.2,15.4,Con stock completo,4.6,6.0,92.0
"Bmax Laptop X14 Pro de 14.1 pulgadas AMD Ryzen 5 3450U (hasta 3.5 GHz) 8 GB DDR4 512 GB SSD Gaming Laptop 1920 x 1080 FHD Computadoras tradicionales delgadas expandibles de 1 TB SSD, HDMI, BT, USB3.0, 2.4G, 5G WiFi",BMAX,419.99,454.6,7.6,Con stock completo,3.8,37.0,76.0
"HP Laptop Chromebook de 14 pulgadas, Intel Celeron N4120, 4 GB de RAM, 64 eMMC, pantalla HD, Chrome OS, Intel UHD Graphics 600, larga duración de la batería, teclado gris ceniza (14a-na0226nr, 2022, plata mineral) (renovado)",HP,164.0,215.8,24.0,Solo queda(n) 2 en stock,4.4,59.0,88.0
"Laptop HP Premium con pantalla táctil HD de 14 pulgadas, procesador Intel de doble núcleo hasta 2.8 GHz, 8 GB de RAM, 64 GB de almacenamiento eMMC, cámara web, Bluetooth, HDMI, Wi-Fi, azul, Windows 10 con 1 año Microsoft 365",HP,399.0,410.9,2.9,Con stock completo,4.3,208.0,86.0
Ordenador portátil Dell Latitude E7450 de 14 pulgadas FHD Business 2018 (reacondicionado certificado),DELL,198.03,215.1,7.9,Con stock completo,3.6,27.0,72.0
"HP Pavilion - Laptop IPS FHD de 17.3 pulgadas (modelo 2022), Intel Core i5-1135G7 (Beats i7-1065G7), gráficos Iris Xe, 8 GB de RAM, SSD PCIe de 512 GB, teclado retroiluminado, cámara web, Win 11, plata natural",HP,590.0,635.9,7.2,Con stock completo,5.0,12.0,100.0
"Dell Latitude E7450 - Cuaderno de notas para laptop de alto rendimiento HD de 14 pulgadas (Intel Dual Core i5 5300U, 8 GB Ram, SSD de estado sólido de 256 GB, cámara, HDMI, WIFI) Win 10 Pro (renovado)",DELL,219.0,251.0,12.8,Solo queda(n) 1 en stock,4.2,558.0,84.0
"HP Chromebook HD de 14 pulgadas, Intel Celeron N4000, 4 GB de RAM, eMMC de 32 GB, cromado (14a-na0070nr, verde azulado bosque) (renovado)",HP,174.99,205.5,14.8,Con stock completo,4.1,141.0,82.0
"Acer Chromebook Spin 514 - Laptop convertible, pantalla táctil Full HD de 14 pulgadas, Ryzen 3 3250C, memoria DDR4 de 4 GB, memoria flash eMMC de 64 GB",ACER,366.9,416.2,11.8,Con stock completo,4.2,34.0,84.0
"Lenovo IdeaPad 1 Laptop de 15.6 pulgadas (modelo 2023), procesador AMD Athlon 3050U de doble núcleo (hasta 3.20 GHz, Beats i3-1005G1), 8 GB de RAM, SSD de 256 GB, Wi-Fi 6, Bluetooth, batería larga, Win 11+MarxsolCables",LENOVO,319.0,367.0,13.1,Solo queda(n) 12 en stock,4.0,8.0,80.0
"Laptop HP 2022, pantalla HD de 14 pulgadas, procesador Intel Core i5-1135G7, 16 GB de RAM, 512 GB SSD, gráficos Intel Iris Xe, cámara web, WiFi, Bluetooth, plata natural, Windows 11 Home, paquete con JAWFOAL",HP,529.99,567.5,6.6,Solo queda(n) 16 en stock,5.0,3.0,100.0
"HP 2018 Elitebook 840 G1 14 pulgadas HD retroiluminada con LED antirreflejos, Intel Dual-Core i5-4300U hasta 2.9 GHz, 8 GB de RAM, 500 GB HDD, USB 3.0, Bluetooth, Window 10 Professional (renovado)",HP,226.94,259.3,12.5,Con stock completo,4.0,1300.0,80.0
"MSI GF63 Thin 9SC-614 - Laptop para juegos de 15.6 pulgadas, Intel Core i5-9300H, NVIDIA GTX 1650, 8GB, 512GB NVMe SSD, Win10",MSI,639.99,691.8,7.5,Solo queda(n) 6 en stock,4.5,362.0,90.0
"MSI GS66 Stealth 15.6"" FHD 240Hz 2.5ms Ultra delgado y ligero portátil para juegos Intel Core i7-11800H RTX3060 16GB 1TB NVMe SSD Win11 VR Ready - Negro (11UE-662)",MSI,1349.0,1402.8,3.8,Solo queda(n) 2 en stock,4.0,5.0,80.0
"HP [Windows 11 Pro] 15 15.6"" Full HD Business Laptop, AMD 6-Core Ryzen 5 5500U (Beat i7-1160G7), 12GB RAM 256GB PCIe SSD, carga rápida, Wi-Fi 5, Bluetooth 4.2, HDMI, 9.5 horas de duración de la batería, con batería",HP,539.0,567.4,5.0,Solo queda(n) 1 en stock,4.3,50.0,86.0
"Lenovo IdeaPad 1i Laptop con pantalla HD de 14 pulgadas, procesador Intel Pentium Silver N5030 (4 núcleos, hasta 3.1 GHz), 4 GB de RAM, 256 GB de almacenamiento (128 GB eMMC + 128 GB tarjeta MSD), batería de 10 horas, Win 11 S, 1 año Microsoft 365",LENOVO,219.0,239.7,8.6,Con stock completo,4.0,29.0,80.0
"ALLDOCUBE GT Book Windows 11 Laptop de 14 pulgadas, Intel JasperLake N5100 de 11ª generación, Quad Core, 12 GB RAM 256 GB SSD, pantalla IPS FHD de 14 pulgadas, WiFi 6, Bluetooth 5.1, tipo C, portátil con teclado retroiluminado",ALLDOCUBE,379.9,407.5,6.8,Solo queda(n) 13 en stock,4.3,132.0,86.0
"HP Laptop HD de 14 pulgadas, Intel Celeron N4020 hasta 2.8 GHz, DDR4 de 4 GB, almacenamiento eMMC de 64 GB, WiFi 5, cámara web, HDMI, Windows 10 S, accesorios legendarios (compatible con Google Classroom o Zoom) (blanco)",HP,299.99,336.7,10.9,Con stock completo,4.5,2587.0,90.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Gold",RUZAVA,209.99,234.2,10.3,Con stock completo,3.9,6.0,78.0
"Ruzava Windows 10 Laptop Computers, 14"" 6GB RAM 128GB SSD Support 1TB SSD Expansion, 1920x1080 FHD Traditional Laptop for Work Study Entertainment-Blue",RUZAVA,209.99,236.5,11.2,Con stock completo,4.8,13.0,96.0
"MSI GE76 Raider Laptop para juegos Intel Core i7-11800H, GeForce RTX 3060, 17.3"" FHD 144HZ, 32GB RAM2TB NVMe SSD, Wi-Fi6, Windows 10",MSI,1746.99,1798.2,2.8,Con stock completo,4.5,145.0,90.0
"ASUS VivoBook 15 portátil, pantalla de 15.6 pulgadas, CPU AMD Ryzen 5 4600H, GPU AMD Radeon, 8 GB de RAM, SSD de 256 GB, Windows 11 Home, azul silencioso, M1502IA-AS51",ASUS,533.75,582.7,8.4,Con stock completo,4.3,23.0,86.0
"Lenovo ThinkBook 15 Gen 3 ACL 15.6"" FHD (AMD 8-Core Ryzen 7 5700U (Beat i7-1165G7), 32 GB RAM, 1 TB SSD) portátil empresarial, teclado retroiluminado, huella digital, cámara web, Windows 10 Pro ,  Windows 11 Pro - 2023",LENOVO,799.98,837.7,4.5,Con stock completo,5.0,1.0,100.0
Lenovo - Laptop IdeaPad 3 de 15 pulgadas - Intel Core i3-1005G1-8GB de memoria - SSD de 256GB - Gris platino - 81WE011UUS,LENOVO,384.0,401.9,4.4,Solo queda(n) 4 en stock,4.6,826.0,92.0
"Acer Chromebook 311 CB311-9H-C12A, Intel Celeron N4000, 11.6 pulgadas HD, 4 GB LPDDR4, 32 GB eMMC, Gigabit WiFi, Bluetooth 5.0",ACER,178.9,226.2,20.9,Con stock completo,4.5,225.0,90.0
"HP Laptop FHD de 14 pulgadas para estudiantes y empresas, AMD Ryzen 3 3250U (hasta 3.50 GHz), 16 GB de RAM, 512 GB NVMe SSD, cámara web, tipo A y C, HDMI, WiFi, carga rápida, larga duración de la batería, Win 11 S, accesorios GM",HP,399.0,419.1,4.8,Con stock completo,3.0,2.0,60.0
"HP Computadora portátil, pantalla antirreflejos HD+ de 17 pulgadas, Intel Core i5-1135G7 de 11ª generación, gráficos Intel Iris Xe, batería de larga duración, cámara web, HDMI, micrófonos, Windows 11 Home, plata, paño de microfibra (32 GB de RAM ,  1 TB SSD)",HP,779.99,809.8,3.7,Solo queda(n) 9 en stock,5.0,1.0,100.0
"Lenovo IdeaPad 3i - Portátil esencial para negocios y estudiantes, pantalla Full HD de 14 pulgadas, 8 GB de RAM, almacenamiento SSD de 512 GB, procesador Intel i3 de 11ª generación (hasta 4.10 GHz), HDMI, Windows 11 en S",LENOVO,339.99,368.9,7.8,Con stock completo,3.9,8.0,78.0
"ASUS - Chromebook CX1, pantalla HD NanoEdge de 14 pulgadas, procesador Intel Celeron N3350, 64 GB eMMC, 4GB de RAM, teclado resistente a salpicaduras, Chrome OS, plata transparente, CX1400CNA-AS44FV",ASUS,196.0,238.6,17.8,Con stock completo,4.2,139.0,84.0
"Lenovo IdeaPad - Computadora portátil FHD IPS de 14 pulgadas, Intel Core i5-10210U, Quad Core hasta 4.2 GHz, 8 GB de RAM, 512 GB PCIe SSD, gráficos UHD, Bluetooth, HDMI, cámara web, Windows 11+HubxcelCables",LENOVO,469.0,487.8,3.8,Solo queda(n) 7 en stock,4.3,27.0,86.0
"HP Pavilion Laptop (modelo 2022), pantalla FHD IPS no táctil de 14 pulgadas, AMD Ryzen 3 3250U, 8 GB de RAM, SSD de 128 GB, microborde, delgado y portátil, pantalla de microborde y antirreflejos, larga duración de la batería, Win 11",HP,323.61,345.2,6.2,Con stock completo,4.2,99.0,84.0
